include,order,title,abstract,author,url,eprint
SI!,131,DIYbio things: open source biology tools as platforms for hybrid knowledge production and scientific participation,"… DIYbio tools such as OpenPCR enable non-experts to screen organic materials for genetic traits
such as GMO's, diseases, or genealogy and can be seen as parallel to other citizen science
sensors (eg, air … Likewise inspired by the open hardware movement, the Pearl Blue … 
",S Kuznetsov and C Doonan and N Wilson and S Mohan…,https://dl.acm.org/citation.cfm?id=2702235,https://cloudfront.escholarship.org/dist/prd/content/qt90h1s0hf/qt90h1s0hf.pdf
SI!,392,DIYbio: Making things and making futures,"… In the spirit of the open hardware, a number of DIYbio open tools have been developed in DIYbio
settings [20] … Hence, DIYbio can be seen as liberating citizen science that empowers citizens
by enabling them to have control over their subsistence and energy, their health, and … 
",A Delgado,https://www.sciencedirect.com/science/article/pii/S0016328713000281,http://www.mmborch.dk/wp-content/uploads/2015/01/Ana-Delgado-Making-things-and-making-future.pdf
NO,661,Do it ourselves: Digital platform for self-organisation in urban planning-research through design,"Page 1. 0 Page 2. 1 Do it ourselves: Digital platform for self-organisation in urban planning -
research through design Herman Mitish Tampere University of Technology Abstract In the
beginning of new century, on the wave of ICT pervasion collaborative urban design was … 
",H Mitish,https://trepo.tuni.fi/handle/123456789/26735,https://trepo.tuni.fi/bitstream/handle/123456789/26735/Mitish.pdf?sequence=4
NO,340,Do It Yourself Science: Issues of Quality,"… 9! Conversations' 13! Citizen*Science* 13! DIY!without!scientism,!Tom!Wakeford,!Coventry!
University,!UK … Jennifer!Gabrys,!Goldsmiths!College,!University!of!London,!UK! 14!
Citizen!Science!and!universality!of!struggle,!Ron!Salaj,!UNICEF!Innovations!Lab!Kosovo,! Kosovo … 
",J Ravetz and ÂG Pereira and S Nascimento,https://www.researchgate.net/profile/Tom_Wakeford/publication/290325237_Citizen_Science_-_DIY_without_scientism/links/5696252608ae425c6898ce6c/Citizen-Science-DIY-without-scientism.pdf,https://www.researchgate.net/profile/Tom_Wakeford/publication/290325237_Citizen_Science_-_DIY_without_scientism/links/5696252608ae425c6898ce6c/Citizen-Science-DIY-without-scientism.pdf
NO,473,DO-IT YOURSELF BIOLOGY,"… 33 6.1.1. Citizen science in de praktijk 33 … Hierdoor speelt DIYBio een rol in kunst, educatie en
wetenschapscommunicatie. Daarnaast heeft DIYBio als vorm van citizen science de potentie
om een interessante rol te spelen in wetenschappelijk onderzoek en innovatie … 
",P van Boheemen and H de Vriend,https://www.lisconsult.nl/files/docs/CGM_2014-03_Do-It-Yourself_Biology_een_verkenning_van_ontwikkelingen_in_Nederland.pdf,https://www.lisconsult.nl/files/docs/CGM_2014-03_Do-It-Yourself_Biology_een_verkenning_van_ontwikkelingen_in_Nederland.pdf
NO,249,Do-it-yourself biology: Action research within the life sciences?,"Do-it-yourself biology, or garage biology, is a set of practices through which lay people can
practice biotechnology and thus also challenge the exclusive contr...
",S Golinelli and G Ruivenkamp,https://journals.sagepub.com/doi/abs/10.1177/1476750315586636,https://www.researchgate.net/profile/Stefano_Golinelli2/publication/277966097_Do-it-yourself_biology_Action_research_within_the_life_sciences/links/560aaa5108ae4d86bb147e48.pdf
NO (duplicado),408,Do-it-yourself instruments and data processing methods for developing marine citizen observatories,"… Crowd science projects are able to draw on the effort and knowledge inputs provided by a … Some
examples of existing citizen science programs, for aquatic ecosystems and other subjects, are …
The concept of the Dip-In is simple: in- dividuals in volunteer monitoring programs take … 
",SP Freixes,https://www.researchgate.net/profile/Sergi_Pons_Freixes/publication/308557340_Do-it-yourself_instruments_and_data_processing_methods_for_developing_marine_citizen_observatories/links/57e6efc508aed7fe466a13f1.pdf,https://www.researchgate.net/profile/Sergi_Pons_Freixes/publication/308557340_Do-it-yourself_instruments_and_data_processing_methods_for_developing_marine_citizen_observatories/links/57e6efc508aed7fe466a13f1.pdf
SI!,453,Do-it-yourself instruments and data processing methods for developing marine citizen observatories,"… Crowd science projects are able to draw on the effort and knowledge inputs provided by a large …
Within the citizen science framework there are different schemes of collab- oration … is the concept
in which we may include all kind of initiatives of open source hardware and software … 
",S Pons Freixes,https://upcommons.upc.edu/handle/2117/96349,https://upcommons.upc.edu/bitstream/handle/2117/96349/TSPF1de1.pdf
NO,411,Doing It Together science: D3. 2 Innovation Hubs,"… Keywords Citizen Science, DITOs, Innovation Hubs Sent to peer reviewer
31/07/2017 Peer review completed 10/08/2017 Supervisory Board approval
25/08/2017 Page 4 … 16 5.4.1 UCL Extreme Citizen Science Group ..... 17 … 
",DITOs Consortium,http://discovery.ucl.ac.uk/1573354/1/DITOs-D3.2-20170831.pdf,http://discovery.ucl.ac.uk/1573354/1/DITOs-D3.2-20170831.pdf
NO,81,"Doing It Together Science: D6. 6 Innovation Management Plan:"" Making citizen science work""","Page 1. DITOs D6.6 Innovation Management Plan: “Making citizen science work” PU Page 1
Version 1.0 D6.6 Innovation Management Plan: “Making citizen science work” Grant agreement
no. 709443 DITOs Doing It Together science Coordination & Support Action … 
",DITOS Consortium,http://discovery.ucl.ac.uk/id/eprint/10063266,http://discovery.ucl.ac.uk/10063266/1/DITOs-6.6-20181130.pdf
NO,69,"Domains, Publics and Access. A Wiki In Progress On Access Archaeology.","… For instance, the web projects of citizen science, collaborative economy, social money, open …
Courses), Open access, Open con- tent, Open data, Open design, Open education … Open go-
vernment, Open science, Open source economy, Open source hardware, Open source … 
",PS Domínguez,https://dpya.org/wiki/images/a/a0/2017_Domains_Publics_and_Access._A_Wiki.pdf,https://dpya.org/wiki/images/a/a0/2017_Domains_Publics_and_Access._A_Wiki.pdf
SI!,29,"Drogon, the Thermal-Sensing Drone: Exploring Aerial Imagery as a Tool for Citizen Science Research","… References [1] Audubon. Christmas Bird Count - Community Science in Action.
Retrieved … Silve. 2014. Citizen science and open design: Workshop findings. Design
Issues, 30(4), 52-66. [11] Sonoran Preserve trailhead. Image. https … 
",H Kim and K Hoefer and A Rodriguez Vega…,https://dl.acm.org/citation.cfm?id=3323910,
NO,396,Dynamic roles in smart city development,"Page 1. Page 2. Page 3. 3 Page 4. Abstract A smart city can be understood as a city in which
information and communication technologies are applied to improve quality of life; taking into
account the social, cultural, economic and political processes that take place within the city … 
",H Nijman,http://essay.utwente.nl/66534/,http://essay.utwente.nl/66534/1/Nijman%2C%20Hanke%20-%20S0139513%20-%20MasterThesis.pdf
NO,425,Economic resilience and crowdsourcing platforms,"… In Berlin, crowdsourcing platform Jovoto created an upcycling, open design competition to
repurpose a 120 year-old defunct steel railway bridge for a … Citizen science, Technology-enabled
crowdsourcing initiatives to promote involvement of non-scientists in research projects … 
",KL Smith and I Ramos and KC Desouza,http://www.scielo.br/scielo.php?pid=S1807-17752015000300595&script=sci_arttext,http://www.scielo.br/scielo.php?pid=S1807-17752015000300595&script=sci_arttext
NO,149,EDI ORIAL NO ES,"… In ʻOpen Source beyond software: Re-invent open design on the commonʼs groundʼ Gavras
looks at open source hardware that is neither electronic or … he Open community health workshop
brought together participants from Open Source, Citizen Science and Wikipedia … 
",M OʼNeil and S Collins,http://peerproduction.net/wp-content/uploads/2019/04/Journal-of-Peer-Production-Issue-13_-Editorial-Notes.pdf,http://peerproduction.net/wp-content/uploads/2019/04/Journal-of-Peer-Production-Issue-13_-Editorial-Notes.pdf
NO,226,Educational outdoor mobile robot for trash pickup,"… Luckily, the widespread availability of low-cost open source hardware (microcontrollers,
microcomputers and accessories), free open source … Therefore, raising environmental literacy
and awareness through Citizen Science movements and outreach activities can help in … 
",K Pattanashetty and KP Balaji…,https://ieeexplore.ieee.org/abstract/document/7857304/,
NO,707,ELISAVET ATHANASIA ALEXIADOU 261-283,"Page 1. European Journal of Health Law Volume 25, No. 3, June 2018 Articles
Disorders of Consciousness: Is a Dichotomous Legal Approach Justified? RICHARD
WM LAW AND KARTINA A. CHOONG 239-260 Ethnic Diversity … 
",G COMANDE and G SCHNEIDER and RN NWABUEZE…,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/eurjhlb25&section=25,
NO,503,"Emerging Applications of Wireless Sensing in Entertainment, Arts and Culture","… into the cultural sector. Low cost and open source hardware has been designed to
support experimentation with wireless sensing, including the Arduino 2 microcontroller
platform and XBee 3 radios. Until recently, many experiments … 
",JA Burke,https://link.springer.com/chapter/10.1007/978-3-642-40066-7_18,
